sample_id,feat_1,feat_2,feat_3,feat_4,feat_6,feat_7,feat_8,feat_10
1.0,-3.204445100366127,-2.415108663888087,4.733524615689849,0.040581414003015,-3.4088902007322543,-8.330729101358255,23.134672309828943,-6.8097947377857775
2.0,2.9458728265064584,-3.335114823669577,10.19366686934183,19.027262640021466,8.891745653012917,-3.040387858623676,61.35566808539282,-10.212828222036638
3.0,-6.004144500128735,0.958169463427899,4.674113456725894,0.0024685002471872,-9.00828900025747,-3.421605758268364,22.71879419708126,-1.1507205212330402
4.0,-6.504897411493454,-2.24769973468726,-4.531107124435807,0.0014960942329205,-10.009794822986908,-3.104309329135425,-41.71774987105065,-1.293446369060285
5.0,-1.178135231633048,-4.14336864107884,6.736950533413294,0.307852276864517,0.643729536733904,-2.671351126240574,37.15865373389306,-0.9372765410093292
6.0,-7.718701637748705,-1.976202458614363,8.800559123229913,0.0004444372700355,-12.43740327549741,0.4108268885350208,51.60391386260939,-4.589918679873152
7.0,-2.077359273906814,-5.195067580713175,2.742519928642525,0.1252605546497593,-1.154718547813628,-7.423693319898389,9.197639500497672,-0.8286873019711136
8.0,-6.601181534356151,1.384825035056673,3.915590989494919,0.0013587616651534,-10.202363068712302,-2.746870319473077,17.40913692646443,3.0612999460753567
9.0,-5.11971700146908,-3.73046823008855,-0.2920551751952738,0.0059777143400329,-7.239434002938159,1.4621419802670097,-12.044386226366916,1.468213687406161
10.0,-5.100800729537658,-0.4880041380862152,1.5214108386920706,0.0060918666744542,-7.201601459075317,-3.309624383101207,0.6498758708444949,-1.770203555300381
11.0,-7.15961677497214,-2.509831770143828,8.231578589810603,0.0007773523970373,-11.31923354994428,-2.4627331443707283,47.62105012867422,-2.4901458156260103
12.0,-6.138651370636557,-7.014293385899237,9.07644829459998,0.0021578317721352,-9.277302741273116,-6.397751693779874,53.53513806219986,3.836813876561587
13.0,-3.0969080959965907,-7.267772010121549,2.2282648477177345,0.0451887057571568,-3.1938161919931813,-2.5345984438343105,5.59785393402414,3.2680755621476
14.0,-6.008228929808038,-7.221413881126159,-1.9861903960639855,0.0024584383939683,-9.016457859616075,-1.461900989912039,-23.9033327724479,-3.0736393085145104
15.0,-4.745959634429483,1.579049705595199,5.480777985653152,0.0086867219272814,-6.491919268858966,-9.517681221609385,28.365445899572062,-1.8321614008382832
16.0,-6.653826709002426,-7.084743668090484,4.552662667345553,0.0012890797219884,-10.307653418004852,-5.356343083632068,21.86863867141887,-3.9051962616624087
17.0,-5.65518985697258,-1.9171531008703344,4.8791126584110565,0.0034993086555882,-8.31037971394516,-1.445905045705799,24.15378860887739,2.980686231116813
18.0,-2.7694813282252984,-0.5230499178998627,3.046909362066969,0.0626945141854956,-2.5389626564505967,-9.43326885822622,11.328365534468784,-4.604941239247752
19.0,-3.959130820036455,-3.5263713156290644,5.240632627896415,0.0190796907715251,-4.91826164007291,-4.966414999474771,26.6844283952749,-2.0356267663155827
20.0,-9.765070848692115,-2.8038935745390097,3.947602332790196,5.742270078905465e-05,-16.530141697384234,-2.621102155580308,17.633216329531372,1.049077957979725
21.0,-6.163859262077161,0.7297185873903933,4.028036476333842,0.0021041172424165,-9.327718524154324,-1.302267066000213,18.196255334336893,2.3160827639108383
22.0,-1.960671121845028,-0.8336963418318093,5.9427205214525305,0.140763919472249,-0.9213422436900562,-6.345530754910126,31.599043650167715,7.249812049053234
23.0,-3.348947325582752,-2.2158345410274243,7.086527491801308,0.0351213059485727,-3.697894651165504,-8.12646087292281,39.60569244260916,0.2724537000268729
24.0,-9.026940190291086,-2.6294432864599897,7.816463389499755,0.0001201295048179,-15.053880380582171,-3.16913300691314,44.71524372649829,-3.0760731404066486
25.0,4.546672134227487,1.1292729829631352,4.4846634411086725,94.31800779384616,12.093344268454974,-1.580671576647024,21.392644087760708,-6.310426531812724
26.0,1.227725372356522,-6.406514018969979,5.9590215233438695,3.413456356907586,5.455450744713044,-2.365716855225904,31.713150663407085,-4.056084934643563
27.0,1.4062580911404474,-5.264193169153926,0.1932755217586068,4.080657352064641,5.812516182280895,-1.3776038468966745,-8.647071347689753,-0.1615431422560975
28.0,-1.1043543133670823,3.1690188356750904,6.807448003663888,0.3314248097389517,0.7912913732658353,-2.7381470339410465,37.652136025647216,-9.035339116649515
29.0,-1.7904633256494125,-3.4047769041076723,3.0328087512013395,0.166882830655961,-0.5809266512988249,-4.329518937735156,11.229661258409376,-3.057195050584025
30.0,-7.360171539166373,-4.594937053568699,7.404693911590172,0.0006360893359448,-11.720343078332746,-7.537326281571503,41.832857381131205,-6.042367395632342
31.0,-3.99440424648332,-4.455580057889258,6.368305818710175,0.0184184159789044,-4.9888084929666405,-6.245841756657256,34.57814073097122,-11.76596900691571
32.0,4.868174349249477,-5.7727525470887375,2.7706900728152237,130.08321346446462,12.736348698498954,-4.013395199100009,9.394830509706562,-2.5972943469928795
33.0,-1.5403530896309665,-0.1494367561227148,-1.796106803221079,0.2143054190451074,-0.0807061792619325,-4.0630077174812405,-22.572747622547556,7.342304824480606
34.0,-4.684145065698855,-3.8234370212431577,4.829274095757119,0.009240631368868,-6.368290131397711,-0.8358257548335462,23.804918670299838,4.732643544124403
35.0,-4.753793557985643,-0.8039973571695285,-2.5723029971689604,0.0086189366706755,-6.507587115971287,-1.9847511790887884,-28.00612098018272,-0.6193715431668203
36.0,-3.379506041808693,-1.4671460448894953,3.442733256872437,0.0340642769081418,-3.759012083617387,-4.698753774333408,14.09913279810706,-0.6509766653252747
37.0,-4.628325901925846,0.3749224147033083,2.760077132475005,0.0097711032027663,-6.2566518038516925,0.4391377397712448,9.320539927325036,-3.068819826310262
38.0,-0.6384297093051239,-0.6542912757856323,7.315777833742785,0.5281210768726406,1.7231405813897522,-4.935789845615206,41.21044483619949,-11.81184582919274
39.0,-1.5171113922007913,-7.126015640064205,1.5056314857516715,0.2193445731658795,-0.0342227844015825,-6.703786956007125,0.5394204002617027,3.890527997789744
40.0,-1.674468496086413,-5.807141221794042,2.0759297612195606,0.1874077609740307,-0.3489369921728253,-4.140438684276619,4.531508328536924,-0.2896272932963704
41.0,3.653865123337337,-1.9611554426031683,-4.508449824582831,38.62366313924864,10.307730246674671,0.1600404206414518,-41.559148772079816,-0.5740570178430913
42.0,-4.530930984400149,3.162130913838279,5.430910558749023,0.010770644102025,-6.061861968800297,-3.4144890664227088,28.016373911243164,-6.428582634717351
43.0,-6.452965964686876,-4.0227970076486965,-2.688981388954242,0.0015758413408134,-9.905931929373752,-3.686027401613996,-28.82286972267969,-5.918416016989227
44.0,-5.8568956571109165,-2.4151696394893105,1.6564443570656635,0.0028601086735974,-8.713791314221833,-3.0424205640712385,1.595110499459647,-0.2082890891526829
45.0,-0.1633199215010381,0.3138027119152933,0.1597599731175525,0.8493194293994178,2.673360156997924,-3.495428988482532,-8.881680188177132,1.9983303746660412
46.0,-10.218106029865067,-4.243761315704114,4.435400384407018,3.650336791951516e-05,-17.436212059730135,-7.878811670204495,21.047802690849124,4.60188303188522
47.0,-7.10888132474119,1.3145634058192606,6.008892845156924,0.0008178093436576,-11.21776264948238,-1.9016886478476975,32.062249916098466,-2.2026192664930173
48.0,-8.361972271418093,0.128781722548374,9.128231944243597,0.0002335831897191,-13.723944542836186,-5.019127005137017,53.89762360970517,-0.6859113042985738
49.0,-10.022392337303758,1.1377082920768062,4.419002760077278,4.4394616880626674e-05,-17.044784674607516,-3.1018574890917043,20.93301932054095,-9.885582449825838
50.0,-7.695417726069733,-3.14371798835502,0.5850760297073516,0.0004549069224108,-12.390835452139466,-4.672330415824196,-5.904467792048539,-5.061279921246976
51.0,-6.96562778862847,-2.2920345125611465,-0.7279496198594533,0.0009437702613716,-10.93125557725694,-5.800403882760674,-15.095647339016171,4.522421630042344
52.0,-3.157401680949755,-2.8877090597390245,-2.560175947935,0.0425361200295449,-3.31480336189951,-5.324355326192666,-27.921231635545,-1.6292728931124436
53.0,-0.3824104235024803,-3.1816435103406224,7.254403918734487,0.682214998669641,2.2351791529950398,-2.633383743107708,40.78082743114141,-3.0714187686250414
54.0,-0.8836903996153582,2.14157291828748,4.490596233672583,0.4132550179870437,1.2326192007692836,-2.666141981946297,21.43417363570808,-4.750150558468281
55.0,-2.583469035907255,1.5036715500249542,2.510058123099516,0.0755115966954296,-2.16693807181451,-5.088334332068323,7.570406861696611,2.765926957683837
56.0,1.8578271024351896,-2.8306500325127453,1.9584823138472045,6.409793803248274,6.715654204870379,-5.333486739282529,3.70937619693043,-6.781257827978402
57.0,-4.307021006262472,-3.4352126182271645,1.2365941974400905,0.0134736277209644,-5.614042012524944,1.7381216347546191,-1.3438406179193674,-8.985912427245372
58.0,-2.341054058475324,-2.4334342936769566,-7.033493720261177,0.096226156760106,-1.6821081169506478,-8.206493418913817,-59.23445604182824,4.293606803223321
59.0,-4.664698110550394,-0.817036873304726,-3.200627912403127,0.0094220922244373,-6.329396221100788,-6.620050646123866,-32.40439538682189,-4.330569700288341
60.0,-7.0344484280590525,-0.1915316571662175,6.452437816967514,0.0008810039680056,-11.068896856118103,-1.7655197075799056,35.16706471877259,-6.241637668607514
61.0,-1.3633980165388817,-8.012797236935914,2.0566105098682144,0.2557901194805868,0.273203966922237,-5.278629319719634,4.3962735690775006,-7.582706613920689
62.0,-2.598416326919204,-1.5224113916643969,4.355192324799753,0.0743912964697791,-2.196832653838408,-2.340587505356117,20.486346273598272,-5.438431661533159
63.0,-3.695174065025903,-1.321894844965592,-0.8614442810312282,0.0248431289662246,-4.390348130051806,-3.5986144947600853,-16.030109967218596,-7.064527089535534
64.0,-3.018356916798313,-5.938911887972619,3.342579891682676,0.0488814687350909,-3.036713833596626,-1.4736632632938953,13.398059241778732,-2.26089978275877
65.0,-3.827888741549717,3.773277142039909,3.1678603993454235,0.0217554986577213,-4.655777483099433,-6.177195829383452,12.175022795417966,-0.9318772776648888
66.0,-3.938765229016633,1.824080201183628,6.3778889718859055,0.0194722436686869,-4.877530458033267,-0.5402763700576441,34.645222803201335,-0.0249835782794143
